benchmark,size,number_GPU,exec_policy,dependency_policy,new_stream_policy,parent_stream_policy,choose_device_heuristic,prefetcher,force_stream_attach,kernel_timing,realloc,reinit,num_blocks,block_size_1d,block_size_2d,block_size_str,total_iterations,cpu_validation,random_init,num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec,speedup,baseline_time
,50000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,9,413.32448625564575,46.748034503,46.748034503,2.639882843,,
,50000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,4.012577058,4.012577058,4.009425313,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,-5,413.3257989883423,68.168946704,68.168946704,4.114973826,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-5,0.0,5.406152966,5.406152966,5.401365234,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,-4,413.3257989883423,68.264451297,68.264451297,4.092196653,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-4,0.0,5.401284582,5.401284582,5.396690928,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,-3,413.3257989883423,69.080400889,69.080400889,4.113597191,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-3,0.0,5.398793061,5.398793061,5.394679652,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,-2,413.3257989883423,68.31462916,68.31462916,4.095686414,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-2,0.0,5.396820035,5.396820035,5.392301763,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,-1,413.3257989883423,68.159632655,68.159632655,4.142287452,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-1,0.0,5.400729351,5.400729351,5.396856691,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,0,413.3257989883423,68.124393871,68.124393871,4.087466059,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,0,0.0,5.396655184,5.396655184,5.39288435,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,1,413.3257989883423,68.209579586,68.209579586,4.110951093,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,1,0.0,5.395027856,5.395027856,5.391351516,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,2,413.3257989883423,68.095824068,68.095824068,4.087014025,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,2,0.0,5.392966322,5.392966322,5.389279912,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,3,413.3257989883423,68.06136429,68.06136429,4.077975491,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,3,0.0,5.394362368,5.394362368,5.390896005,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,4,413.3257989883423,68.203855164,68.203855164,4.088006204,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,4,0.0,5.393288017,5.393288017,5.389817517,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,5,413.3257989883423,68.265937745,68.265937745,4.098643831,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,5,0.0,5.392978959,5.392978959,5.389882415,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,6,413.3257989883423,68.081887741,68.081887741,4.0996869,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,6,0.0,5.397313809,5.397313809,5.393883962,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,7,413.3257989883423,68.165227071,68.165227071,4.120098541,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,7,0.0,5.39436101,5.39436101,5.390957264,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,8,413.3257989883423,68.132695835,68.132695835,4.085205497,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,8,0.0,5.395096427,5.395096427,5.39161011,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,640,256,16,"256,16",20,False,False,9,413.3257989883423,68.22947744,68.22947744,4.179328224,,
,60000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,5.393201047,5.393201047,5.389837066,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-5,0.0,25.098829786,25.098829786,1.785942572,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-4,0.0,25.348971074,25.348971074,1.75926555,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-3,0.0,25.525843595,25.525843595,1.771039738,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-2,0.0,25.772023507,25.772023507,1.759949289,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-1,0.0,24.733902597,24.733902597,1.780895544,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,0,0.0,25.429132971,25.429132971,1.761193617,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,1,0.0,25.520416081,25.520416081,1.793681098,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,2,0.0,25.085896769,25.085896769,1.759674807,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,3,0.0,25.20026356,25.20026356,1.771952169,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,4,0.0,25.185526001,25.185526001,1.758018385,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,5,0.0,25.266629984,25.266629984,1.783882415,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,6,0.0,25.16688536,25.16688536,1.760158387,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,7,0.0,25.132431502,25.132431502,1.785555179,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,8,0.0,25.075574233,25.075574233,1.752273232,,
,1000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,25.248465185,25.248465185,1.797537191,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-5,0.0,31.556572001,31.556572001,2.128369797,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-4,0.0,31.283229591,31.283229591,2.108196852,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-3,0.0,32.08367967,32.08367967,2.132432063,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-2,0.0,32.259527452,32.259527452,2.13380237,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-1,0.0,31.455722796,31.455722796,2.104044212,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,0,0.0,31.390678809,31.390678809,2.142007091,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,1,0.0,31.748861365,31.748861365,2.117407564,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,2,0.0,31.714476498,31.714476498,2.133824203,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,3,0.0,31.685162321,31.685162321,2.107674878,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,4,0.0,31.327159946,31.327159946,2.141597839,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,5,0.0,31.557743384,31.557743384,2.131033227,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,6,0.0,31.576176711,31.576176711,2.106317594,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,7,0.0,31.628630146,31.628630146,2.134279007,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,8,0.0,32.028105194,32.028105194,2.129205416,,
,1200000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,31.448242168,31.448242168,2.104952503,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-5,0.0,35.438378369,35.438378369,2.451223219,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-4,0.0,35.324278878,35.324278878,2.477600547,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-3,0.0,35.483674026,35.483674026,2.479532813,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-2,0.0,35.401089559,35.401089559,2.440683088,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-1,0.0,35.42157164,35.42157164,2.467266033,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,0,0.0,35.455194913,35.455194913,2.466086923,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,1,0.0,35.458019053,35.458019053,2.471148039,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,2,0.0,35.722307569,35.722307569,2.440088378,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,3,0.0,35.759373565,35.759373565,2.465624166,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,4,0.0,36.257459472,36.257459472,2.476048598,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,5,0.0,36.493222163,36.493222163,2.470411198,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,6,0.0,35.786938771,35.786938771,2.479908218,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,7,0.0,35.70043235,35.70043235,2.449014153,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,8,0.0,35.649832641,35.649832641,2.45787514,,
,1400000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,36.021379565,36.021379565,2.481059797,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-5,0.0,42.871118087,42.871118087,2.809651542,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-4,0.0,43.117392592,43.117392592,2.793126122,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-3,0.0,42.358697992,42.358697992,2.78837925,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-2,0.0,43.520753337,43.520753337,2.810790398,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-1,0.0,43.298447759,43.298447759,2.790274759,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,0,0.0,43.265490334,43.265490334,2.800503292,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,1,0.0,43.632003516,43.632003516,2.81882697,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,2,0.0,43.770401685,43.770401685,2.792292738,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,3,0.0,42.337495192,42.337495192,2.789911826,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,4,0.0,42.958945542,42.958945542,2.794973963,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,5,0.0,42.747658825,42.747658825,2.771891201,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,6,0.0,42.978687961,42.978687961,2.809656572,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,7,0.0,43.183671714,43.183671714,2.805363157,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,8,0.0,43.019309906,43.019309906,2.804613414,,
,1600000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,42.940592781,42.940592781,2.808247304,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-5,0.0,46.131962633,46.131962633,3.173944019,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-4,0.0,46.728217862,46.728217862,3.166756482,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-3,0.0,46.624246941,46.624246941,3.174429232,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-2,0.0,46.656843601,46.656843601,3.155492339,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,-1,0.0,46.291558062,46.291558062,3.169105376,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,0,0.0,46.980241767,46.980241767,3.165615941,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,1,0.0,46.250266791,46.250266791,3.15568084,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,2,0.0,46.963582072,46.963582072,3.165833056,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,3,0.0,46.647221889,46.647221889,3.172633343,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,4,0.0,46.528392894,46.528392894,3.177355756,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,5,0.0,46.692632177,46.692632177,3.172963261,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,6,0.0,46.70282036,46.70282036,3.165574595,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,7,0.0,46.823591623,46.823591623,3.166530337,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,8,0.0,47.888981543,47.888981543,3.164367969,,
,1800000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,32,8,"32,8",20,False,False,9,0.0,47.04348506,47.04348506,3.152739628,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-5,9.426783227977573,6.232548077,6.232548077,0.524149544,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-4,9.426783227977573,6.24360614,6.24360614,0.51767679,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-3,9.426783227977573,6.231344535,6.231344535,0.500130927,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-2,9.426783227977573,6.183691139,6.183691139,0.502958873,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-1,9.426783227977573,6.196201899,6.196201899,0.508249416,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,0,9.426783227977573,6.208615726,6.208615726,0.5073484,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,1,9.426783227977573,6.21633776,6.21633776,0.500756356,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,2,9.426783227977573,6.253351923,6.253351923,0.507635726,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,3,9.426783227977573,6.229573425,6.229573425,0.51728102,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,4,9.426783227977573,6.245587081,6.245587081,0.509323236,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,5,9.426783227977573,6.203889327,6.203889327,0.505299889,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,6,9.426783227977573,6.169577585,6.169577585,0.499398701,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,7,9.426783227977573,6.168003972,6.168003972,0.501239883,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,8,9.426783227977573,6.147119188,6.147119188,0.50014838,,
,10000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,9,9.426783227977573,6.156036479,6.156036479,0.500360227,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-5,9.426783227977573,10.024585259,10.024585259,0.84109815,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-4,9.426783227977573,9.924032075,9.924032075,0.807767441,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-3,9.426783227977573,9.876605443,9.876605443,0.801226545,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-2,9.426783227977573,9.874648088,9.874648088,0.796681503,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-1,9.426783227977573,9.874982739,9.874982739,0.818717839,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,0,9.426783227977573,9.870713783,9.870713783,0.805374338,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,1,9.426783227977573,9.922281494,9.922281494,0.807235643,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,2,9.426783227977573,9.875496552,9.875496552,0.799834067,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,3,9.426783227977573,9.848282859,9.848282859,0.795946766,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,4,9.426783227977573,9.85203422,9.85203422,0.789542257,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,5,9.426783227977573,9.864776028,9.864776028,0.806136533,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,6,9.426783227977573,9.916212909,9.916212909,0.792892742,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,7,9.426783227977573,9.851144936,9.851144936,0.79390353,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,8,9.426783227977573,9.838988993,9.838988993,0.792146761,,
,16000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,9,9.426783227977573,9.841886203,9.841886203,0.790915675,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-5,9.426783227977573,12.868340259,12.868340259,1.054722593,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-4,9.426783227977573,12.975842626,12.975842626,1.041403951,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-3,9.426783227977573,12.836059328,12.836059328,1.052692439,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-2,9.426783227977573,12.815005031,12.815005031,1.04007661,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-1,9.426783227977573,12.829856138,12.829856138,1.048237924,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,0,9.426783227977573,12.811439261,12.811439261,1.037650208,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,1,9.426783227977573,12.833801686,12.833801686,1.056359303,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,2,9.426783227977573,12.77867982,12.77867982,1.039764403,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,3,9.426783227977573,12.812523671,12.812523671,1.03928088,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,4,9.426783227977573,12.827107358,12.827107358,1.036249754,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,5,9.426783227977573,12.842970857,12.842970857,1.054122742,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,6,9.426783227977573,12.801823715,12.801823715,1.039576096,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,7,9.426783227977573,12.792006683,12.792006683,1.03993139,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,8,9.426783227977573,12.860637981,12.860637981,1.05744195,,
,21000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,9,9.426783227977573,12.803938302,12.803938302,1.040323303,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-5,9.426783227977573,17.068092248,17.068092248,1.386277143,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-4,9.426783227977573,17.292103717,17.292103717,1.381104023,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-3,9.426783227977573,17.400859954,17.400859954,1.390850917,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-2,9.426783227977573,17.086759151,17.086759151,1.387566913,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,-1,9.426783227977573,17.083284315,17.083284315,1.385399523,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,0,9.426783227977573,17.133879902,17.133879902,1.396974241,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,1,9.426783227977573,17.105531632,17.105531632,1.384729327,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,2,9.426783227977573,17.084368627,17.084368627,1.385749041,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,3,9.426783227977573,17.561068441,17.561068441,1.396371797,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,4,9.426783227977573,17.140412255,17.140412255,1.41276995,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,5,9.426783227977573,17.08775947,17.08775947,1.390529673,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,6,9.426783227977573,17.123892862,17.123892862,1.414110767,,
,28000000,1,SYNC,default,always_new,data_aware,data_locality,none,False,False,False,False,64,1024,8,"1024,8",20,False,False,7,9.426783227977573,17.085012707,17.085012707,1.384799364,,
